Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
2379,CA-2015-148628,6/12/2015,11/12/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,Anna Andreadi,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Not,32.75,5,0.00,15.07
2380,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Chuck Magee,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,Not,7.22,2,0.20,1.71
2381,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Chuck Magee,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,Not,49.57,2,0.20,15.49
2382,CA-2016-118052,6/5/2016,10/5/2016,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,Not,54.71,7,0.20,11.63
2383,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Not,176.04,4,0.00,45.77
2384,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,Not,16.02,9,0.00,4.49
2385,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,Not,185.92,4,0.20,62.75
2386,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,TEC-PH-10000141,Technology,Phones,Clearsounds A400,Not,211.17,4,0.20,15.84
2387,US-2017-117534,3/25/2017,3/26/2017,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,Anna Andreadi,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,Not,479.98,2,0.20,60.00
2388,CA-2015-145065,12/12/2015,12/15/2015,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-FA-10001229,Office Supplies,Fasteners,Staples,Not,7.86,2,0.00,3.62
2389,CA-2015-145065,12/12/2015,12/15/2015,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,Anna Andreadi,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,Not,24.45,2,0.20,8.86
2390,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,Not,6.48,1,0.00,3.11
2391,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,Not,41.86,7,0.00,20.51
2392,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Chuck Magee,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Not,1619.91,9,0.00,97.19
2393,US-2015-127040,6/12/2015,10/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",Not,113.92,4,0.00,42.15
2394,CA-2016-128111,3/17/2016,3/23/2016,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,2148,East,Chuck Magee,OFF-AR-10000588,Office Supplies,Art,Newell 345,Not,39.68,2,0.00,10.32
2395,CA-2015-137897,11/14/2015,11/19/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,Not,37.60,2,0.00,2.26
2396,CA-2015-137897,11/14/2015,11/19/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Not,59.90,2,0.00,23.96
2397,CA-2015-137897,11/14/2015,11/19/2015,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Not,37.00,5,0.00,16.65
2398,CA-2017-169264,8/14/2017,8/16/2017,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,Not,5.76,2,0.00,2.82
2399,CA-2017-169264,8/14/2017,8/16/2017,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-AR-10000246,Office Supplies,Art,Newell 318,Not,16.68,6,0.00,4.34
2400,CA-2017-147361,9/9/2017,9/15/2017,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Cassandra Brandow,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,Not,628.81,7,0.00,12.58
2401,CA-2017-147361,9/9/2017,9/15/2017,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,Cassandra Brandow,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,Not,56.45,5,0.00,14.68
2402,CA-2017-145877,1/4/2017,4/4/2017,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,Not,94.20,6,0.00,23.55
2403,CA-2017-145877,1/4/2017,4/4/2017,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,Kelly Williams,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,Not,28.40,5,0.00,13.35
2404,US-2016-110170,9/27/2016,9/27/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,Kelly Williams,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,Not,956.66,7,0.32,-225.10
2405,CA-2017-108574,7/10/2017,11/10/2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,Not,1115.91,9,0.00,200.86
2406,CA-2017-108574,7/10/2017,11/10/2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,Not,128.74,7,0.20,-28.97
2407,CA-2017-108574,7/10/2017,11/10/2017,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Not,79.92,10,0.20,26.97
2408,CA-2017-144589,1/20/2017,1/25/2017,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,Not,24.20,5,0.00,7.99
2409,CA-2017-144589,1/20/2017,1/25/2017,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,Not,359.98,3,0.20,130.49
2410,CA-2017-155985,3/23/2017,3/25/2017,First Class,BE-11335,Bill Eplett,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,Not,211.84,8,0.00,76.26
2411,CA-2014-162684,1/8/2014,6/8/2014,Standard Class,AS-10630,Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Chuck Magee,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Not,5.68,2,0.20,1.92
2412,CA-2015-142041,7/6/2015,9/6/2015,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,Not,7.52,5,0.20,2.63
2413,CA-2014-151295,12/11/2014,12/11/2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,Not,11.96,2,0.00,5.86
2414,CA-2014-151295,12/11/2014,12/11/2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,Not,629.06,3,0.20,31.45
2415,CA-2016-156300,12/29/2016,2/1/2017,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",Not,754.45,5,0.00,60.36
2416,CA-2015-146087,6/7/2015,11/7/2015,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,Chuck Magee,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,Not,301.96,2,0.00,60.39
2417,CA-2017-168655,12/10/2017,12/10/2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,Anna Andreadi,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,Not,595.00,5,0.00,95.20
2418,CA-2017-168655,12/10/2017,12/10/2017,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,Anna Andreadi,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,Not,79.87,3,0.20,29.95
2419,CA-2016-107202,5/21/2016,5/28/2016,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Sparks,Nevada,89431,West,Anna Andreadi,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,Not,2396.40,10,0.20,179.73
2420,CA-2017-159597,9/11/2017,11/14/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,92236,West,Anna Andreadi,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Not,63.56,2,0.00,3.18
2421,CA-2017-159597,9/11/2017,11/14/2017,Standard Class,MC-17590,Matt Collister,Corporate,United States,Coachella,California,92236,West,Anna Andreadi,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Not,99.99,1,0.00,44.00
2422,CA-2016-155551,4/18/2016,4/23/2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,Kelly Williams,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,230.38,3,0.20,-48.95
2423,CA-2016-155551,4/18/2016,4/23/2016,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,Kelly Williams,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",Not,9.66,2,0.20,3.26
2424,US-2017-147669,12/25/2017,12/30/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,Not,158.93,7,0.20,41.72
2425,US-2017-147669,12/25/2017,12/30/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,Not,13.02,1,0.70,-10.42
2426,US-2017-147669,12/25/2017,12/30/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,Not,273.06,2,0.40,-104.67
2427,US-2017-147669,12/25/2017,12/30/2017,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Fairfield,Ohio,45014,East,Chuck Magee,OFF-FA-10002975,Office Supplies,Fasteners,Staples,Not,39.31,13,0.20,12.78
2428,CA-2016-169922,11/6/2016,11/6/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Kelly Williams,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,Not,1.34,4,0.80,-2.15
2429,CA-2016-169922,11/6/2016,11/6/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Kelly Williams,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,Not,8.27,4,0.80,-13.65
2430,CA-2016-169922,11/6/2016,11/6/2016,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,Central,Kelly Williams,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",Not,12.54,7,0.60,-9.09
2431,CA-2017-100748,5/13/2017,5/20/2017,Standard Class,RB-19795,Ross Baird,Home Office,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Not,58.48,8,0.00,27.49
2432,CA-2017-129805,12/28/2017,2/1/2018,Standard Class,HM-14860,Harry Marie,Corporate,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,Not,7.40,2,0.00,3.03
2433,CA-2014-148586,3/25/2014,3/25/2014,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Not,366.79,7,0.10,65.21
2434,US-2017-112613,5/28/2017,5/28/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,Not,54.37,4,0.20,4.08
2435,CA-2015-154746,11/14/2015,11/17/2015,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,Not,33.96,2,0.00,16.98
2436,CA-2015-154746,11/14/2015,11/17/2015,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,Cassandra Brandow,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,Not,826.11,3,0.00,322.18
2437,CA-2017-140053,3/7/2017,10/7/2017,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401,West,Anna Andreadi,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Yes,545.85,9,0.00,114.63
2438,CA-2014-164210,11/18/2014,11/20/2014,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,Anna Andreadi,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,Not,145.98,2,0.50,-99.27
2439,CA-2014-164210,11/18/2014,11/20/2014,Second Class,PW-19240,Pierre Wener,Consumer,United States,Louisville,Colorado,80027,West,Anna Andreadi,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Not,35.81,4,0.20,12.53
2440,CA-2017-139948,7/17/2017,7/22/2017,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Not,7.90,2,0.20,2.17
2441,CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Chuck Magee,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,Not,345.00,5,0.00,86.25
2442,CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Chuck Magee,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,Not,174.29,2,0.30,-19.92
2443,CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Chuck Magee,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,Not,662.84,4,0.00,172.34
2444,CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Chuck Magee,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Not,95.10,5,0.00,30.43
2445,CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Chuck Magee,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,Not,26.88,6,0.00,12.90
2446,CA-2016-146934,5/22/2016,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,Chuck Magee,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,Not,257.98,2,0.00,74.81
2447,CA-2015-100573,9/25/2015,9/25/2015,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Not,17.48,2,0.00,8.22
2448,CA-2016-119165,10/31/2016,10/31/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,Not,492.84,5,0.30,-14.08
2449,CA-2015-128027,9/14/2015,9/17/2015,Second Class,CM-12385,Christopher Martinez,Consumer,United States,North Charleston,South Carolina,29406,South,Cassandra Brandow,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,Not,269.49,3,0.00,5.39
2450,CA-2016-140207,5/11/2016,10/11/2016,Standard Class,CS-12400,Christopher Schild,Home Office,United States,San Jose,California,95123,West,Anna Andreadi,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,Not,29.12,5,0.20,9.83
2451,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-LA-10000081,Office Supplies,Labels,Avery 496,Not,18.75,5,0.00,9.00
2452,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,Not,119.70,6,0.00,31.12
2453,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Not,9.14,3,0.20,3.09
2454,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,Not,57.06,3,0.00,18.26
2455,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,Not,71.60,8,0.00,13.60
2456,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",Not,107.44,8,0.00,27.93
2457,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-LA-10004093,Office Supplies,Labels,Avery 486,Not,7.31,1,0.00,3.44
2458,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,Not,59.10,6,0.00,22.46
2459,CA-2017-140949,3/17/2017,3/22/2017,Second Class,DB-13405,Denny Blanton,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",Not,46.53,3,0.00,12.10
